      TIME              V(IN)            V(OUT)            I(IIN)           I(R_I2V)        I(R_OUT_LOAD)       I(V_VDD)     
   1.86000000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.86200000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.86400000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.86600000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.86800000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.87000000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.87200000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.87400000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.87600000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.87800000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.88000000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.88200000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.88400000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.88600000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.88800000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.89000000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.89200000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.89400000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.89600000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.89800000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.90000000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.90200000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.90400000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.90600000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.90800000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.91000000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.91200000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.91400000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.91600000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.91800000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.92000000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.92200000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.92400000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.92600000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.92800000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.93000000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.93200000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.93400000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.93600000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.93800000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.94000000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.94200000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.94400000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.94600000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.94800000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.95000000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.95200000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.95400000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.95600000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.95800000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.96000000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.96200000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.96400000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.96600000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.96800000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.97000000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.97200000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.97400000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.97600000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.97800000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.98000000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.98200000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.98400000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.98600000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.98800000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.99000000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.99200000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.99400000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.99600000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   1.99800000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   2.00000000e-09   -9.99999997e-02   -2.20134231e-07   -3.00000000e-05   -2.99999999e-05   -2.20134231e-07    0.00000000e+00
   2.00020000e-09   -9.99968556e-02   -2.20134231e-07   -2.99985000e-05   -2.99990567e-05   -2.20134231e-07    0.00000000e+00
   2.00060000e-09   -9.99877014e-02   -2.20134231e-07   -2.99955000e-05   -2.99963104e-05   -2.20134231e-07    0.00000000e+00
   2.00140000e-09   -9.99680869e-02   -2.20134231e-07   -2.99895000e-05   -2.99904261e-05   -2.20134231e-07    0.00000000e+00
   2.00300000e-09   -9.99278501e-02   -2.20134231e-07   -2.99775000e-05   -2.99783550e-05   -2.20134231e-07    0.00000000e+00
   2.00500000e-09   -9.98780307e-02   -2.20134231e-07   -2.99625000e-05   -2.99634092e-05   -2.20134231e-07    0.00000000e+00
   2.00700000e-09   -9.98278883e-02   -2.20134231e-07   -2.99475000e-05   -2.99483665e-05   -2.20134231e-07    0.00000000e+00
   2.00900000e-09   -9.97780006e-02   -2.20134231e-07   -2.99325000e-05   -2.99334002e-05   -2.20134231e-07    0.00000000e+00
   2.01100000e-09   -9.97279120e-02   -2.20134231e-07   -2.99175000e-05   -2.99183736e-05   -2.20134231e-07    0.00000000e+00
   2.01300000e-09   -9.96779819e-02   -2.20134231e-07   -2.99025000e-05   -2.99033946e-05   -2.20134231e-07    0.00000000e+00
   2.01500000e-09   -9.96279267e-02   -2.20134231e-07   -2.98875000e-05   -2.98883780e-05   -2.20134231e-07    0.00000000e+00
   2.01700000e-09   -9.95779702e-02   -2.20134231e-07   -2.98725000e-05   -2.98733911e-05   -2.20134231e-07    0.00000000e+00
   2.01900000e-09   -9.95279359e-02   -2.20134231e-07   -2.98575000e-05   -2.98583808e-05   -2.20134231e-07    0.00000000e+00
   2.02100000e-09   -9.94779630e-02   -2.20134231e-07   -2.98425000e-05   -2.98433889e-05   -2.20134231e-07    0.00000000e+00
   2.02300000e-09   -9.94279417e-02   -2.20134231e-07   -2.98275000e-05   -2.98283825e-05   -2.20134231e-07    0.00000000e+00
   2.02500000e-09   -9.93779585e-02   -2.20134231e-07   -2.98125000e-05   -2.98133875e-05   -2.20134231e-07    0.00000000e+00
   2.02700000e-09   -9.93279452e-02   -2.20134231e-07   -2.97975000e-05   -2.97983836e-05   -2.20134231e-07    0.00000000e+00
   2.02900000e-09   -9.92779557e-02   -2.20134231e-07   -2.97825000e-05   -2.97833867e-05   -2.20134231e-07    0.00000000e+00
   2.03100000e-09   -9.92279474e-02   -2.20134231e-07   -2.97675000e-05   -2.97683842e-05   -2.20134231e-07    0.00000000e+00
   2.03300000e-09   -9.91779539e-02   -2.20134231e-07   -2.97525000e-05   -2.97533862e-05   -2.20134231e-07    0.00000000e+00
   2.03500000e-09   -9.91279488e-02   -2.20134231e-07   -2.97375000e-05   -2.97383846e-05   -2.20134231e-07    0.00000000e+00
   2.03700000e-09   -9.90779529e-02   -2.20134231e-07   -2.97225000e-05   -2.97233859e-05   -2.20134231e-07    0.00000000e+00
   2.03900000e-09   -9.90279497e-02   -2.20134231e-07   -2.97075000e-05   -2.97083849e-05   -2.20134231e-07    0.00000000e+00
   2.04100000e-09   -9.89779522e-02   -2.20134231e-07   -2.96925000e-05   -2.96933857e-05   -2.20134231e-07    0.00000000e+00
   2.04300000e-09   -9.89279502e-02   -2.20134231e-07   -2.96775000e-05   -2.96783851e-05   -2.20134231e-07    0.00000000e+00
   2.04500000e-09   -9.88779518e-02   -2.20134231e-07   -2.96625000e-05   -2.96633855e-05   -2.20134231e-07    0.00000000e+00
   2.04700000e-09   -9.88279505e-02   -2.20134231e-07   -2.96475000e-05   -2.96483852e-05   -2.20134231e-07    0.00000000e+00
   2.04900000e-09   -9.87779515e-02   -2.20134231e-07   -2.96325000e-05   -2.96333854e-05   -2.20134231e-07    0.00000000e+00
   2.05100000e-09   -9.87279507e-02   -2.20134231e-07   -2.96175000e-05   -2.96183852e-05   -2.20134231e-07    0.00000000e+00
   2.05300000e-09   -9.86779513e-02   -2.20134231e-07   -2.96025000e-05   -2.96033854e-05   -2.20134231e-07    0.00000000e+00
   2.05500000e-09   -9.86279509e-02   -2.20134231e-07   -2.95875000e-05   -2.95883853e-05   -2.20134231e-07    0.00000000e+00
   2.05700000e-09   -9.85779512e-02   -2.20134231e-07   -2.95725000e-05   -2.95733854e-05   -2.20134231e-07    0.00000000e+00
   2.05900000e-09   -9.85279509e-02   -2.20134231e-07   -2.95575000e-05   -2.95583853e-05   -2.20134231e-07    0.00000000e+00
   2.06100000e-09   -9.84779512e-02   -2.20134231e-07   -2.95425000e-05   -2.95433854e-05   -2.20134231e-07    0.00000000e+00
   2.06300000e-09   -9.84279510e-02   -2.20134231e-07   -2.95275000e-05   -2.95283853e-05   -2.20134231e-07    0.00000000e+00
   2.06500000e-09   -9.83779511e-02   -2.20134231e-07   -2.95125000e-05   -2.95133853e-05   -2.20134231e-07    0.00000000e+00
   2.06700000e-09   -9.83279510e-02   -2.20134231e-07   -2.94975000e-05   -2.94983853e-05   -2.20134231e-07    0.00000000e+00
   2.06900000e-09   -9.82779511e-02   -2.20134231e-07   -2.94825000e-05   -2.94833853e-05   -2.20134231e-07    0.00000000e+00
   2.07100000e-09   -9.82279510e-02   -2.20134231e-07   -2.94675000e-05   -2.94683853e-05   -2.20134231e-07    0.00000000e+00
   2.07300000e-09   -9.81779511e-02   -2.20134231e-07   -2.94525000e-05   -2.94533853e-05   -2.20134231e-07    0.00000000e+00
   2.07500000e-09   -9.81279510e-02   -2.20134231e-07   -2.94375000e-05   -2.94383853e-05   -2.20134231e-07    0.00000000e+00
   2.07700000e-09   -9.80779511e-02   -2.20134231e-07   -2.94225000e-05   -2.94233853e-05   -2.20134231e-07    0.00000000e+00
   2.07900000e-09   -9.80279511e-02   -2.20134231e-07   -2.94075000e-05   -2.94083853e-05   -2.20134231e-07    0.00000000e+00
   2.08100000e-09   -9.79779511e-02   -2.20134231e-07   -2.93925000e-05   -2.93933853e-05   -2.20134231e-07    0.00000000e+00
   2.08300000e-09   -9.79279511e-02   -2.20134231e-07   -2.93775000e-05   -2.93783853e-05   -2.20134231e-07    0.00000000e+00
   2.08500000e-09   -9.78779511e-02   -2.20134231e-07   -2.93625000e-05   -2.93633853e-05   -2.20134231e-07    0.00000000e+00
   2.08700000e-09   -9.78279511e-02   -2.20134231e-07   -2.93475000e-05   -2.93483853e-05   -2.20134231e-07    0.00000000e+00
   2.08900000e-09   -9.77779511e-02   -2.20134231e-07   -2.93325000e-05   -2.93333853e-05   -2.20134231e-07    0.00000000e+00
   2.09100000e-09   -9.77279511e-02   -2.20134231e-07   -2.93175000e-05   -2.93183853e-05   -2.20134231e-07    0.00000000e+00
   2.09300000e-09   -9.76779511e-02   -2.20134231e-07   -2.93025000e-05   -2.93033853e-05   -2.20134231e-07    0.00000000e+00
   2.09500000e-09   -9.76279511e-02   -2.20134231e-07   -2.92875000e-05   -2.92883853e-05   -2.20134231e-07    0.00000000e+00
   2.09700000e-09   -9.75779511e-02   -2.20134231e-07   -2.92725000e-05   -2.92733853e-05   -2.20134231e-07    0.00000000e+00
   2.09900000e-09   -9.75279511e-02   -2.20134231e-07   -2.92575000e-05   -2.92583853e-05   -2.20134231e-07    0.00000000e+00
   2.10100000e-09   -9.74779511e-02   -2.20134231e-07   -2.92425000e-05   -2.92433853e-05   -2.20134231e-07    0.00000000e+00
   2.10300000e-09   -9.74279511e-02   -2.20134231e-07   -2.92275000e-05   -2.92283853e-05   -2.20134231e-07    0.00000000e+00
   2.10500000e-09   -9.73779511e-02   -2.20134231e-07   -2.92125000e-05   -2.92133853e-05   -2.20134231e-07    0.00000000e+00
   2.10700000e-09   -9.73279511e-02   -2.20134231e-07   -2.91975000e-05   -2.91983853e-05   -2.20134231e-07    0.00000000e+00
   2.10900000e-09   -9.72779511e-02   -2.20134231e-07   -2.91825000e-05   -2.91833853e-05   -2.20134231e-07    0.00000000e+00
   2.11100000e-09   -9.72279511e-02   -2.20134231e-07   -2.91675000e-05   -2.91683853e-05   -2.20134231e-07    0.00000000e+00
   2.11300000e-09   -9.71779511e-02   -2.20134231e-07   -2.91525000e-05   -2.91533853e-05   -2.20134231e-07    0.00000000e+00
   2.11500000e-09   -9.71279511e-02   -2.20134231e-07   -2.91375000e-05   -2.91383853e-05   -2.20134231e-07    0.00000000e+00
   2.11700000e-09   -9.70779511e-02   -2.20134231e-07   -2.91225000e-05   -2.91233853e-05   -2.20134231e-07    0.00000000e+00
   2.11900000e-09   -9.70279511e-02   -2.20134231e-07   -2.91075000e-05   -2.91083853e-05   -2.20134231e-07    0.00000000e+00
   2.12100000e-09   -9.69779511e-02   -2.20134231e-07   -2.90925000e-05   -2.90933853e-05   -2.20134231e-07    0.00000000e+00
   2.12300000e-09   -9.69279511e-02   -2.20134231e-07   -2.90775000e-05   -2.90783853e-05   -2.20134231e-07    0.00000000e+00
   2.12500000e-09   -9.68779511e-02   -2.20134231e-07   -2.90625000e-05   -2.90633853e-05   -2.20134231e-07    0.00000000e+00
   2.12700000e-09   -9.68279511e-02   -2.20134231e-07   -2.90475000e-05   -2.90483853e-05   -2.20134231e-07    0.00000000e+00
   2.12900000e-09   -9.67779511e-02   -2.20134231e-07   -2.90325000e-05   -2.90333853e-05   -2.20134231e-07    0.00000000e+00
   2.13100000e-09   -9.67279511e-02   -2.20134231e-07   -2.90175000e-05   -2.90183853e-05   -2.20134231e-07    0.00000000e+00
   2.13300000e-09   -9.66779511e-02   -2.20134231e-07   -2.90025000e-05   -2.90033853e-05   -2.20134231e-07    0.00000000e+00
   2.13500000e-09   -9.66279511e-02   -2.20134231e-07   -2.89875000e-05   -2.89883853e-05   -2.20134231e-07    0.00000000e+00
   2.13700000e-09   -9.65779511e-02   -2.20134231e-07   -2.89725000e-05   -2.89733853e-05   -2.20134231e-07    0.00000000e+00
   2.13900000e-09   -9.65279511e-02   -2.20134231e-07   -2.89575000e-05   -2.89583853e-05   -2.20134231e-07    0.00000000e+00
   2.14100000e-09   -9.64779511e-02   -2.20134231e-07   -2.89425000e-05   -2.89433853e-05   -2.20134231e-07    0.00000000e+00
   2.14300000e-09   -9.64279511e-02   -2.20134231e-07   -2.89275000e-05   -2.89283853e-05   -2.20134231e-07    0.00000000e+00
   2.14500000e-09   -9.63779511e-02   -2.20134231e-07   -2.89125000e-05   -2.89133853e-05   -2.20134231e-07    0.00000000e+00
   2.14700000e-09   -9.63279511e-02   -2.20134231e-07   -2.88975000e-05   -2.88983853e-05   -2.20134231e-07    0.00000000e+00
   2.14900000e-09   -9.62779511e-02   -2.20134231e-07   -2.88825000e-05   -2.88833853e-05   -2.20134231e-07    0.00000000e+00
   2.15100000e-09   -9.62279511e-02   -2.20134231e-07   -2.88675000e-05   -2.88683853e-05   -2.20134231e-07    0.00000000e+00
   2.15300000e-09   -9.61779511e-02   -2.20134231e-07   -2.88525000e-05   -2.88533853e-05   -2.20134231e-07    0.00000000e+00
   2.15500000e-09   -9.61279511e-02   -2.20134231e-07   -2.88375000e-05   -2.88383853e-05   -2.20134231e-07    0.00000000e+00
   2.15700000e-09   -9.60779511e-02   -2.20134231e-07   -2.88225000e-05   -2.88233853e-05   -2.20134231e-07    0.00000000e+00
   2.15900000e-09   -9.60279511e-02   -2.20134231e-07   -2.88075000e-05   -2.88083853e-05   -2.20134231e-07    0.00000000e+00
   2.16100000e-09   -9.59779511e-02   -2.20134231e-07   -2.87925000e-05   -2.87933853e-05   -2.20134231e-07    0.00000000e+00
   2.16300000e-09   -9.59279511e-02   -2.20134231e-07   -2.87775000e-05   -2.87783853e-05   -2.20134231e-07    0.00000000e+00
   2.16500000e-09   -9.58779511e-02   -2.20134231e-07   -2.87625000e-05   -2.87633853e-05   -2.20134231e-07    0.00000000e+00
